year,country,article_amount,subject_area_abbrev
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United States,276.0,PSYC
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United Kingdom,52.0,NEUR
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,United States,101.0,DENT
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,Germany,54.0,SOCI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,United States,126.0,DECI
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Iran,24.0,IMMU
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,60.0,VETE
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,Italy,27.0,ARTS
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,France,27.0,DECI
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,Egypt,67.0,VETE
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
2024,China,540.0,NEUR
